SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference,Reference Period,Value,Flag Codes,Flags
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,100.6413,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,100.7125,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,100.7548,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,100.6889,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,100.5255,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",G-7,G7,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,100.2207,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,100.2281,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,100.2636,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,100.286,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.2946,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.2934,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,100.2879,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.2814,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.2723,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.2571,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.2327,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,100.1992,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.1591,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,100.1164,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,100.0764,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.0441,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,100.0214,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.005,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,99.9891,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,99.9692,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,99.94429,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,99.91542,,
LORSGPNO,Normalised (GDP),G-7,G7,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.88434,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,99.91887,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,99.97103,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,100.0247,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.0758,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.123,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,100.1664,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.2059,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.24,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.2655,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.2784,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,100.2742,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.2497,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,100.2056,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,100.1508,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.0962,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,100.0502,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.0135,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,99.98322,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,99.95542,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,99.92818,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,99.90085,,
LORSGPRT,Ratio to trend (GDP),NAFTA,NAFTA,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.87338,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,100.7643,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,100.84,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,100.8579,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.8489,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.8627,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,100.8965,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.9097,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.886,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.8651,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.8599,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,100.8626,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.8145,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,100.7514,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,100.6664,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,100.5702,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,100.4783,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,100.4117,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,100.4542,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,100.5335,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,100.5686,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,100.5514,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,100.4698,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,100.3225,,
CSCICP03,"OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa",OECD,OECD - Total,M,Monthly,8/19/2019,8/19/2019,IDX,Index,0,Units,,,100.0844,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,104.968,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,105.269,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,105.5593,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,105.8352,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,106.1019,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,106.3631,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,106.5972,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,106.7919,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,106.9733,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,107.1546,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,107.3297,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,107.4864,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,107.5994,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,107.6572,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,107.6789,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,107.6911,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,107.7175,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,107.7742,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,107.8753,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,108.0005,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,108.1229,,
LOLITOTR_STSA,Trend restored (CLI),NAFTA,NAFTA,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,108.2348,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,100.9675,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,101.0026,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,101.0106,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.9928,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.9457,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,100.8669,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.7616,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.6439,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.5206,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.3876,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,100.2433,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.0872,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,99.92974,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,99.78973,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,99.67128,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,99.56606,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,99.47507,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,99.39687,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,99.32744,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,99.26415,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,99.20184,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.14037,,
LOLITONO,Normalised (CLI),OECDE,OECD - Europe,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,99.08372,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,104.6264,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,104.8663,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,105.0948,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,105.3116,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,105.5155,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,105.7054,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,105.8692,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,106.0127,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,106.1439,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,106.2648,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,106.375,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,106.4663,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,106.5242,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,106.5469,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,106.5466,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,106.537,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,106.5402,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,106.5665,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,106.6138,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,106.6682,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,106.7202,,
LOLITOTR_STSA,Trend restored (CLI),G-7,G7,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,106.7618,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,,,100.6524,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,,,100.7024,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,,,100.731,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,,,100.7375,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,,,100.7246,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,,,100.6929,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,,,100.6347,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,,,100.5539,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,,,100.4639,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,,,100.3674,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,,,100.262,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,,,100.1438,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,,,100.0109,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,,,99.86914,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,,,99.72758,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,12/18/2019,12/18/2019,IDX,Index,0,Units,,,99.59078,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,1/19/2019,1/19/2019,IDX,Index,0,Units,,,99.4684,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,2/19/2019,2/19/2019,IDX,Index,0,Units,,,99.3671,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,3/19/2019,3/19/2019,IDX,Index,0,Units,,,99.2895,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,4/19/2019,4/19/2019,IDX,Index,0,Units,,,99.2252,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,5/19/2019,5/19/2019,IDX,Index,0,Units,,,99.16039,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,6/19/2019,6/19/2019,IDX,Index,0,Units,,,99.09293,,
LOLITOAA,Amplitude adjusted (CLI),OECD,OECD - Total,M,Monthly,7/19/2019,7/19/2019,IDX,Index,0,Units,,,99.02005,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,9/17/2019,9/17/2019,IDX,Index,0,Units,2010_100,2010=100,104.7264,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,10/17/2019,10/17/2019,IDX,Index,0,Units,2010_100,2010=100,104.9912,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,11/17/2019,11/17/2019,IDX,Index,0,Units,2010_100,2010=100,105.2584,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,12/17/2019,12/17/2019,IDX,Index,0,Units,2010_100,2010=100,105.5235,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,1/18/2019,1/18/2019,IDX,Index,0,Units,2010_100,2010=100,105.7852,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,2/18/2019,2/18/2019,IDX,Index,0,Units,2010_100,2010=100,106.0435,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,3/18/2019,3/18/2019,IDX,Index,0,Units,2010_100,2010=100,106.2983,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,4/18/2019,4/18/2019,IDX,Index,0,Units,2010_100,2010=100,106.5478,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,5/18/2019,5/18/2019,IDX,Index,0,Units,2010_100,2010=100,106.7889,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,6/18/2019,6/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.017,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,7/18/2019,7/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.2272,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,8/18/2019,8/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.4162,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,9/18/2019,9/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.5844,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,10/18/2019,10/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.7412,,
LORSGPOR_IXOBSA,"Original, seasonally adjusted (GDP)",NAFTA,NAFTA,M,Monthly,11/18/2019,11/18/2019,IDX,Index,0,Units,2010_100,2010=100,107.8985,,
